coal_times,coal_times_days
0.6024044777021812,220.0282354807217
0.6051167471900418,221.01889191116277
0.6082017673046098,222.14569550800874
0.6100238561260443,222.81121345003766
0.6111464233777192,223.22123113871194
0.615036242625515,224.64198761896938
0.617725297155674,225.62416478610993
0.6202523385192535,226.54716664415736
0.6203646153588757,226.58817575982934
0.6243868141272038,228.05728385996116
0.62473758795983525,228.18540400232982
0.629818482709138,230.04120080951265
0.6300981872030351,230.14336287590857
0.6360790969867431,232.32789017440794
0.6388522809776065,233.34079562707078
0.6408071563268614,234.05481384838612
0.6417409735049322,234.39589057267648
0.645980953640728,235.94454331727593
0.6489634189066213,237.03388875564346
0.6543162735850929,238.9890189269552
0.6561413348475716,239.65562255307555
0.6580590755478012,240.3560773438344
