variable,ess_basic,ess_bulk,ess_tail,rhat,address,sim_num_val
rt_t_values[18],616.8666427889043,684.0660803412987,857.3381538444684,1.0031234569354355,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[19],613.8011270639194,649.4953380615924,1030.1134991139206,1.0054911590405065,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[20],658.3425565188564,692.8999765354491,956.0550552895755,1.0037811248863302,phydynR_controliso50_simnum14_eires.csv,14
rt_t_values[21],595.4866547852055,661.4778395252013,659.5177802519459,1.002923486283287,phydynR_controliso50_simnum14_eires.csv,14
rw_sigma,703.876262803923,736.8429254540108,1070.6766150028327,1.0013931555142692,phydynR_controliso50_simnum14_eires.csv,14
e0,747.3643566627627,751.7834383834839,1272.5778279410963,1.0015836282482133,phydynR_controliso50_simnum15_eires.csv,15
i0,510.45286272720125,511.9050741874435,1168.4398536482418,1.0034251965026153,phydynR_controliso50_simnum15_eires.csv,15
gamma,733.0219029289469,754.4800926665531,1078.1989078694253,1.0064779532699795,phydynR_controliso50_simnum15_eires.csv,15
nu,587.2108567401584,594.0699041928596,1103.2993437135456,1.0031898732024567,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[0],534.4721672068845,533.3274393976426,1397.5490920781062,1.0065730312984866,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[1],723.8291378454632,728.9661447363189,1378.8386431061633,1.0057635929738762,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[2],651.433321215743,650.9050817035569,1275.27526641251,1.004021588551416,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[3],668.2702883158297,678.4749585266064,1273.264667740714,1.0045621829216547,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[4],578.1161458985995,623.5064048678472,1029.892335539498,1.0080583337351865,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[5],750.0497392064831,761.9797690839531,1266.8895261914138,1.0062829047120088,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[6],836.0423419986936,837.0596078623868,1576.5647530919982,1.013525645842254,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[7],672.8316664415606,680.7445890030012,1130.9032551232074,1.0082017329299553,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[8],665.6416062322087,672.0379974379011,1449.0681209509999,1.0110262273727073,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[9],630.760747503279,633.3313491263486,1004.8831896494917,1.007544389873479,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[10],720.5699824463833,749.1549050916344,989.8511343240499,1.0027631260696237,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[11],706.2976979141567,711.0473462760419,1209.1971366002629,1.0064999981217084,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[12],734.8429332702275,735.3992241963132,1217.8513998417125,1.001654215909991,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[13],678.2637832902719,684.4689620868953,1179.9987364239137,1.0024983557332607,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[14],705.6774023610254,748.1807989149091,1321.2680427160649,1.0058688135115863,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[15],746.208360032024,779.5076403036742,947.077435289236,1.0025141469848997,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[16],698.9665193718714,717.5979605079817,1043.5256641173366,1.0059679871511704,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[17],797.6873778198903,799.7015885791777,1521.020812007262,1.0032418401348329,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[18],664.5805133199674,674.9280178322044,1295.3229059958132,1.0022064485420608,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[19],587.0095300403661,607.3955233974052,1319.4473971266696,1.0025278788269996,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[20],557.9350084587588,590.1103960533729,972.1571077949354,1.0022260679847508,phydynR_controliso50_simnum15_eires.csv,15
rt_t_values[21],649.0124995904238,675.7288597717275,1114.1285990354247,1.0014887062986815,phydynR_controliso50_simnum15_eires.csv,15
rw_sigma,703.626119631205,695.1335405998452,1081.9199258041938,1.0034270165316836,phydynR_controliso50_simnum15_eires.csv,15
e0,535.1949433861384,536.9809862691467,1246.1183643203972,1.0085306037653532,phydynR_controliso50_simnum16_eires.csv,16
i0,576.7756246030433,576.5696510922253,1383.357952835002,1.012585120903798,phydynR_controliso50_simnum16_eires.csv,16
gamma,604.0095444311203,620.8289584703602,1136.715568143649,1.0033360602230843,phydynR_controliso50_simnum16_eires.csv,16
nu,619.8173007913829,621.870584102464,1082.58787698181,1.0061662152674058,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[0],561.5322683604908,556.4359567842306,1261.3088731450084,1.0047280109371448,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[1],653.7939941007468,660.4288852769477,1240.3664054428314,1.0053917233987213,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[2],577.3669526149148,618.402666159365,830.0905138014867,1.0058885830649933,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[3],539.3461408082527,550.2670235283517,907.9249939292208,1.005714357061609,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[4],684.2714132352794,708.6527506111898,1213.0639868002024,1.0028423852489077,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[5],567.1151505296478,583.112500728381,1143.1130362908991,1.0040412052338643,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[6],668.9801852431256,677.2582842687567,1161.4744330850265,1.004727414564428,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[7],663.3306707874153,700.3341973111295,828.6640212869264,1.0095481984983397,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[8],711.0348040665251,737.168575856102,1142.0553154264737,1.0039316726518361,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[9],670.5043967106988,686.4108966245926,1013.4049405669085,1.0045988728945807,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[10],667.783655393868,683.8032248617264,1101.0277866153776,1.0030383019276166,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[11],682.5017367982496,690.4158382201753,1260.1765026211074,1.005575503359285,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[12],711.7496910126405,718.3466335511436,1099.9833625182857,1.0060814444702897,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[13],641.6962613143672,649.0539782987465,1398.130842609117,1.0027338630903981,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[14],732.1870482023054,731.0764200567434,1484.74142001711,1.0026541310859063,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[15],812.544167133557,814.9736410874588,1582.3922334750234,1.0074324058335171,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[16],749.8413297158858,755.4525474792646,1233.9284179861802,1.0027571197383878,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[17],789.9544693779425,802.9151390004478,1331.2259855729,1.0020491778851754,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[18],795.8822010025109,823.0147561262613,932.6334683046707,1.007784501286791,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[19],731.4966499869572,783.8277257607245,824.0866986792205,1.0075947458561025,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[20],676.4683209732768,709.4836959692992,911.0388150253009,1.013086387839027,phydynR_controliso50_simnum16_eires.csv,16
rt_t_values[21],586.4572345168874,674.7095296119858,671.4690304134058,1.0114067083850655,phydynR_controliso50_simnum16_eires.csv,16
rw_sigma,639.9702086001425,663.0027691368701,1144.4238077642287,1.0055297343347709,phydynR_controliso50_simnum16_eires.csv,16
