time,S,E,I,R,beta,r0,rt,sim,real_seed
100.13179119626484,12092.0,504.0,638.0,1766.0,0.2857142857142857,2.0,1.6122666666666667,1,105
100.13907631630762,12092.0,504.0,637.0,1767.0,0.2857142857142857,2.0,1.6122666666666667,1,105
100.14034332264248,12091.0,505.0,637.0,1767.0,0.2857142857142857,2.0,1.6121333333333334,1,105
100.14384268677217,12090.0,506.0,637.0,1767.0,0.2857142857142857,2.0,1.612,1,105
100.14635084376818,12089.0,507.0,637.0,1767.0,0.2857142857142857,2.0,1.6118666666666666,1,105
100.14662901179946,12088.0,508.0,637.0,1767.0,0.2857142857142857,2.0,1.6117333333333332,1,105
100.1498712611666,12088.0,508.0,636.0,1768.0,0.2857142857142857,2.0,1.6117333333333332,1,105
100.15391578429983,12088.0,508.0,635.0,1769.0,0.2857142857142857,2.0,1.6117333333333332,1,105
100.15492506564912,12088.0,507.0,636.0,1769.0,0.2857142857142857,2.0,1.6117333333333332,1,105
100.15605898771285,12088.0,507.0,635.0,1770.0,0.2857142857142857,2.0,1.6117333333333332,1,105
100.15840203967824,12087.0,508.0,635.0,1770.0,0.2857142857142857,2.0,1.6116,1,105
100.16066432006242,12087.0,508.0,634.0,1771.0,0.2857142857142857,2.0,1.6116,1,105
100.16133985640879,12086.0,509.0,634.0,1771.0,0.2857142857142857,2.0,1.6114666666666666,1,105
100.16178902948727,12086.0,509.0,633.0,1772.0,0.2857142857142857,2.0,1.6114666666666666,1,105
100.16746865240552,12085.0,510.0,633.0,1772.0,0.2857142857142857,2.0,1.6113333333333333,1,105
100.17076334706773,12085.0,510.0,632.0,1773.0,0.2857142857142857,2.0,1.6113333333333333,1,105
100.17232778144401,12085.0,510.0,631.0,1774.0,0.2857142857142857,2.0,1.6113333333333333,1,105
100.17387206822471,12084.0,511.0,631.0,1774.0,0.2857142857142857,2.0,1.6112,1,105
100.1747429663028,12084.0,510.0,632.0,1774.0,0.2857142857142857,2.0,1.6112,1,105
100.1747986152604,12083.0,511.0,632.0,1774.0,0.2857142857142857,2.0,1.6110666666666666,1,105
100.1756906547471,12082.0,512.0,632.0,1774.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.17757175915554,12082.0,511.0,633.0,1774.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.18162550703246,12082.0,510.0,634.0,1774.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.18242645572886,12082.0,509.0,635.0,1774.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.18282257631857,12082.0,508.0,636.0,1774.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.18290361209424,12082.0,508.0,635.0,1775.0,0.2857142857142857,2.0,1.6109333333333333,1,105
100.18637367214502,12081.0,509.0,635.0,1775.0,0.2857142857142857,2.0,1.6108,1,105
100.19145498372538,12081.0,508.0,636.0,1775.0,0.2857142857142857,2.0,1.6108,1,105
100.19225328795848,12081.0,508.0,635.0,1776.0,0.2857142857142857,2.0,1.6108,1,105
100.19233822660811,12080.0,509.0,635.0,1776.0,0.2857142857142857,2.0,1.6106666666666667,1,105
100.19531313842641,12080.0,509.0,634.0,1777.0,0.2857142857142857,2.0,1.6106666666666667,1,105
100.19571533001357,12080.0,508.0,635.0,1777.0,0.2857142857142857,2.0,1.6106666666666667,1,105
100.19861622735877,12080.0,508.0,634.0,1778.0,0.2857142857142857,2.0,1.6106666666666667,1,105
100.20091861983879,12079.0,509.0,634.0,1778.0,0.2857142857142857,2.0,1.6105333333333334,1,105
100.20233193972852,12078.0,510.0,634.0,1778.0,0.2857142857142857,2.0,1.6104,1,105
100.20269807948166,12077.0,511.0,634.0,1778.0,0.2857142857142857,2.0,1.6102666666666667,1,105
100.20297991779105,12077.0,510.0,635.0,1778.0,0.2857142857142857,2.0,1.6102666666666667,1,105
100.2050352948347,12077.0,509.0,636.0,1778.0,0.2857142857142857,2.0,1.6102666666666667,1,105
100.20708868712465,12077.0,508.0,637.0,1778.0,0.2857142857142857,2.0,1.6102666666666667,1,105
100.20747779703885,12076.0,509.0,637.0,1778.0,0.2857142857142857,2.0,1.6101333333333334,1,105
100.21019934614623,12075.0,510.0,637.0,1778.0,0.2857142857142857,2.0,1.61,1,105
100.21050958069209,12074.0,511.0,637.0,1778.0,0.2857142857142857,2.0,1.6098666666666666,1,105
100.22806070563811,12074.0,511.0,636.0,1779.0,0.2857142857142857,2.0,1.6098666666666666,1,105
100.22875805375341,12073.0,512.0,636.0,1779.0,0.2857142857142857,2.0,1.6097333333333332,1,105
100.23245440158097,12072.0,513.0,636.0,1779.0,0.2857142857142857,2.0,1.6096,1,105
100.23756877886876,12071.0,514.0,636.0,1779.0,0.2857142857142857,2.0,1.6094666666666666,1,105
100.23946571596379,12071.0,513.0,637.0,1779.0,0.2857142857142857,2.0,1.6094666666666666,1,105
100.2413586912038,12071.0,512.0,638.0,1779.0,0.2857142857142857,2.0,1.6094666666666666,1,105
100.24778089278037,12070.0,513.0,638.0,1779.0,0.2857142857142857,2.0,1.6093333333333333,1,105
100.24865802058115,12070.0,512.0,639.0,1779.0,0.2857142857142857,2.0,1.6093333333333333,1,105
100.2489338521074,12069.0,513.0,639.0,1779.0,0.2857142857142857,2.0,1.6092,1,105
100.24927385413154,12069.0,512.0,640.0,1779.0,0.2857142857142857,2.0,1.6092,1,105
100.24939460576785,12068.0,513.0,640.0,1779.0,0.2857142857142857,2.0,1.6090666666666666,1,105
100.24963134845747,12068.0,513.0,639.0,1780.0,0.2857142857142857,2.0,1.6090666666666666,1,105
100.250842631452,12068.0,512.0,640.0,1780.0,0.2857142857142857,2.0,1.6090666666666666,1,105
100.25244014937223,12068.0,512.0,639.0,1781.0,0.2857142857142857,2.0,1.6090666666666666,1,105
100.25625321043978,12068.0,511.0,640.0,1781.0,0.2857142857142857,2.0,1.6090666666666666,1,105
100.25822462112022,12067.0,512.0,640.0,1781.0,0.2857142857142857,2.0,1.6089333333333333,1,105
100.26123169884055,12067.0,511.0,641.0,1781.0,0.2857142857142857,2.0,1.6089333333333333,1,105
100.27379068158243,12066.0,512.0,641.0,1781.0,0.2857142857142857,2.0,1.6088,1,105
100.27439312652392,12066.0,512.0,640.0,1782.0,0.2857142857142857,2.0,1.6088,1,105
100.27903232771358,12065.0,513.0,640.0,1782.0,0.2857142857142857,2.0,1.6086666666666667,1,105
100.27947054681266,12065.0,513.0,639.0,1783.0,0.2857142857142857,2.0,1.6086666666666667,1,105
100.28325305470592,12065.0,512.0,640.0,1783.0,0.2857142857142857,2.0,1.6086666666666667,1,105
100.28682181978756,12065.0,511.0,641.0,1783.0,0.2857142857142857,2.0,1.6086666666666667,1,105
