gamma,nu,e0,i0,rw_sigma,rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],rt_t_values[5],rt_t_values[6],rt_t_values[7],rt_t_values[8],rt_t_values[9],rt_t_values[10],rt_t_values[11],rt_t_values[12],rt_t_values[13],rt_t_values[14],rt_t_values[15],rt_t_values[16],rt_t_values[17],rt_t_values[18],rt_t_values[19],rt_t_values[20],rt_t_values[21],log_likelihood,actual_iteration
0.2688322837437204,0.1559191114972197,1.1277358813771863,1.0482894645953698,0.21061125435219608,1.2283260628328299,1.5153879983330312,1.5651122358565932,1.7907539859087855,1.6602416485479983,2.1346829047991496,2.277227351404482,2.7426466531785665,2.416527637369956,2.587773541060135,1.4999251839978724,1.3427768710767365,1.8942203398517625,1.5558199485269708,1.36264120614007,1.2656723794175793,0.927217455523636,0.7704167387207325,0.7449012407901214,0.6743124763302815,0.7652504792463275,0.7434592331339568,-202.1370369409235,21790.0
0.27554959723057665,0.16625828897768127,1.1380811124594667,1.0465859854410666,0.2194722641244751,1.3646880655733118,1.7016655165419574,1.6588500394069698,1.8101116140255116,1.5971661267711381,2.0629226307002972,2.0519882870579575,2.6271957715515444,2.36243778063169,2.496346483998093,1.5785444777848912,1.3123513131504352,1.719414195546962,1.3868091662824877,1.0308061114492506,1.0196536849456515,0.7840770573660987,0.6124797271862535,0.5920771089331657,0.5166611131062284,0.5955432906863907,0.6042760093467379,-194.51307401090804,21800.0
0.28120250047820133,0.16713250312194222,1.1337542265075284,1.0578432097507902,0.2210363597165109,1.3717722746288885,1.7153426431350156,1.6867466393290371,1.8536052034568908,1.6119352618261864,2.0719589752013854,2.100221418110539,2.684621248609111,2.4726414738070264,2.6359536667904475,1.632117903785105,1.3545224459772855,1.7757537517432134,1.4160412761265995,1.0664043654121,1.0394812984577484,0.7643572982847517,0.6006500175259963,0.5682014953904109,0.48682463238792595,0.5557680527919701,0.5665736320004655,-200.42566695188722,21810.0
0.2972058701893205,0.15765044295204758,1.1331805594292885,1.0585805925717486,0.21137922652554106,1.2886466778467829,1.6432895065513258,1.6326408197192095,1.7811592336140925,1.5782747464150708,1.970736838931867,2.059169572299777,2.611925768884922,2.498785571420761,2.743327424348849,1.6648153767323057,1.3911141806204352,1.8329881693082386,1.4840145572251533,1.1393398537891606,1.1392279612049945,0.8581589100877046,0.6797397475547374,0.6755659246502594,0.5871166763930952,0.6806130145074462,0.7238096824375518,-191.42512903691488,21820.0
0.30338721352050096,0.16088997655183523,1.144279432570627,1.067271113119538,0.21277538367379453,1.2707933005725265,1.6711099172291162,1.5870448549049734,1.677693731187254,1.5446327492846756,2.0438586423595146,2.0683644910554686,2.538912898008223,2.4519834866269288,2.5098437649628753,1.453034460811308,1.2861090300599236,1.6966408265271395,1.3523735909315215,1.0347487002964508,1.0903961045871529,0.7934841682116286,0.6578119428438124,0.673478560404495,0.5801976443937757,0.6754725035005513,0.7199739493231672,-187.04762978379972,21830.0
0.3058950841354271,0.15494031522947516,1.1300798425202225,1.0697442484072006,0.21884966949328,1.3005138228448454,1.7432413617032068,1.6705369684014735,1.7887843507033625,1.6171571655818133,2.1676097953851334,2.0288312547107696,2.4119468045079535,2.447878868213578,2.5599954456779774,1.5368213410937748,1.3893817761183587,1.7549608409817523,1.3991864437283696,1.0920264432476523,1.1745615728442063,0.8507398803900594,0.6849096472797576,0.671115206653448,0.5992179306783645,0.7097772137738056,0.7777939384295888,-199.85610436383973,21840.0
0.2932165709498047,0.15693940867670803,1.1224427776646186,1.06560684256036,0.20985062890155162,1.390181978338056,1.9095869766519087,1.7611655046886798,1.873511163110996,1.6645209462760482,2.1945742554203895,2.133998815450295,2.423766609646869,2.4836529043319313,2.564008276049891,1.5584366613542695,1.3623432010416627,1.7046907940747897,1.3351997796856536,1.0057810305047001,1.0210825763410558,0.7815179823692622,0.6344832912572244,0.6102459301627263,0.549079447633372,0.7080968833487286,0.8073241971781295,-195.78158398274084,21850.0
0.2948846919614814,0.14913368212497438,1.1050580387288278,1.0588043544878147,0.21113624767547043,1.3356686249091958,1.9184250795511812,1.8049394544423114,2.0035482614461086,1.666670082430909,2.0887024985766103,2.140460330250916,2.312830413415491,2.4984075654888542,2.6031382325194157,1.6484729638158568,1.415912726673341,1.6846931010272888,1.256261863433843,0.9393307661470015,1.014695830745954,0.7613780625690973,0.6147427366673266,0.6092544649076075,0.5547965845390181,0.7263242786234348,0.7783385141389473,-190.6666909907716,21860.0
0.2915699714833887,0.1495975817604587,1.1100569374000173,1.0420309192587756,0.2002865068719811,1.3386166844792684,1.9439036042261237,1.805945246064383,2.1489264775395074,1.6821500841626766,1.9277201194375126,2.1641465377232065,2.3913944108735286,2.594828505373098,2.5722089788452727,1.6213849258504134,1.3295295298635021,1.5748822692646551,1.1734678275600587,0.9382356526501846,0.992199988735644,0.7435109942590226,0.6189147431511901,0.630407235393552,0.5998295062474307,0.720660977772966,0.706752900939919,-201.59576073336436,21870.0
0.2862868362490731,0.15700446666654275,1.126670353859306,1.0635233796383026,0.19480074595386188,1.2758821169942467,1.717887375931839,1.6175979010652568,2.069804063215217,1.7534932243995176,1.9555085102510164,2.2261408316342046,2.473691456852424,2.629182679512132,2.7612103738938996,1.8107130732524692,1.5572668457228303,1.736466066749317,1.2724405468083253,1.1142721350142821,1.0950206673053862,0.7992576224599796,0.7100926648023633,0.7395384955743909,0.6640500127998961,0.765665946999937,0.7420736397841678,-206.5924572174527,21880.0
0.2800984962633051,0.1537348694165491,1.1082589904664362,1.0181233268538499,0.17179324998495746,1.598123675491433,1.8836995596182893,1.6377033676116421,2.1000778276278638,1.4963682346771268,1.9940264045184652,2.1451667105046193,2.712603941429447,2.2822842093870017,2.122987721722049,1.366113855250125,1.3915694513206518,1.5747171625996461,1.4129367645881072,1.1060525028661712,1.049888144854455,0.9036968564175393,0.6215757710634642,0.710845650762941,0.7304422371182976,0.6946201325326509,0.7222842888961158,-197.83158249848864,21890.0
0.2573750778494183,0.13632842508071127,1.1007253834165882,1.010714099573942,0.1851124083329602,1.9028792020309437,2.0835935428977694,1.9135398169701712,1.8671573515435125,1.3611550124279181,1.6635354433339349,2.1629486753497145,2.968633972495087,2.7330031759732596,2.425451371456798,2.1401643343716064,1.6535087227028158,1.7087251525176228,1.783409091232994,1.5504909419713917,1.404078323521377,1.1158529211566062,0.6438735853153038,0.7053490223658985,0.8592537008848182,0.7310533686742553,0.7244401269692111,-201.89129671904507,21900.0
0.26985419362994845,0.12191371400087345,1.1234924836518194,1.042286604492939,0.17921435757227114,1.9377762043294633,2.1957843579047456,2.001702850231196,1.9720908182239285,1.6181145458671196,2.0431338416561493,2.442561905140798,2.990179485588097,2.9154629220425106,2.5821114146931343,2.0688196600909663,1.5350291646886765,1.5594763183404206,1.532088380581517,1.5123645352372204,1.299425622734416,0.8816456443860136,0.5271739852980721,0.5624784201331433,0.6153323754174319,0.5528204693760217,0.5307559183074716,-193.14905642102693,21910.0
0.2811434030682108,0.13107023113015415,1.112902357157486,1.0347291328503108,0.17863436515577177,1.899465980090147,2.0364809816118523,1.8618879585634442,1.8585326180209096,1.5058228916507446,1.8690990668751624,2.2728064972645474,2.8276521711715628,2.7068008873695226,2.326170937150845,1.8090551649542135,1.3073127135714457,1.3144010762124756,1.308219404042778,1.2586387084507251,1.0614414096735065,0.7060666890316611,0.44643458557338184,0.46028627067383004,0.5363584775880439,0.4855174033435483,0.484629817263468,-198.89986462911173,21920.0
0.29327199395567044,0.1319820582304097,1.0983204286160713,1.0357507132983312,0.18395831184358752,1.9462466062401973,2.0922553842956844,1.9386379891571375,1.8078115855825339,1.4642435740867483,1.7786548271015388,2.170513042335351,2.7153258242532634,2.7406191923257524,2.374080461299772,1.906400938189861,1.3629912632570667,1.445627195429727,1.4645182753533477,1.4091757732482406,1.1735265487354267,0.7407525713663753,0.4807391493336461,0.5047057124929749,0.5905518174014186,0.545989382902261,0.5323160863129361,-199.77394454295262,21930.0
0.27094185317078295,0.13858393134131686,1.0889294451268428,1.0655249548936983,0.18431275099466063,1.8506728827388137,1.990558618182762,1.869405557204166,1.7238913425449536,1.416994421587619,1.830016929644575,2.224164645890456,2.6517033230249876,2.4830323201847473,2.2327462009386725,1.932470628131145,1.4313039852990228,1.5044717496753084,1.5677709322386522,1.4346917414742169,1.1975358012556976,0.7868136466982505,0.5045227311725541,0.5137276393982089,0.6048419122219896,0.562106067641715,0.5345649897966254,-191.1068404970954,21940.0
0.27495559946133763,0.14740001230255334,1.0923581623148806,1.0702385877727971,0.18376441873843072,1.981529554558587,2.110800909980138,1.916458324986694,1.7278080485546965,1.4052153624915529,1.8126059712084803,2.1515836781846738,2.621169153531324,2.5415317037864047,2.429591320170531,2.0575398999542465,1.4158177546791557,1.5090511276213217,1.5464753949932957,1.4016327176070353,1.1200413615509766,0.7591834208306792,0.4881202383666611,0.5008542068313806,0.5813338146026296,0.53475518974172,0.5157846455895885,-193.09137459355117,21950.0
0.30368586553105115,0.1499356595542314,1.0828077769141515,1.0639811480738515,0.1781864475647422,1.9087539539641303,2.0759302611778585,1.8661899466253775,1.6009870746878705,1.2982929416129485,1.7770095943817852,2.146939541958565,2.61584143210459,2.444489445354058,2.3115594044388073,1.8621119630160259,1.2084200108285028,1.3203301218424757,1.3422698323965447,1.2232412694270605,0.9860172096106179,0.6533499062433684,0.4161070970519893,0.4067378019827276,0.43760959757101475,0.3922568501449155,0.3824453481169839,-193.38014301514775,21960.0
0.2809467152297065,0.16813263960357794,1.0713946133609469,1.0628892352301988,0.1707467359270748,1.8371125579887615,2.091485071799322,1.8836491121861065,1.5429888974408963,1.2739593436662164,1.6943365053625523,2.1406929456731985,2.7642436535543586,2.5520183344980185,2.558825832538729,1.9952916282975686,1.3465212130433064,1.3339775762004686,1.417430537980286,1.2477234406661022,1.0088704856047834,0.6396060347586446,0.4498373943444268,0.4751099142366028,0.5144424460490796,0.44010514202444334,0.412454208582322,-199.1917144381048,21970.0
0.2808904933342254,0.18270433504209554,1.0964552473375575,1.0474624082949364,0.17102302900166597,1.8714583347355227,2.1318802189015367,1.8256521717670195,1.4821082523337339,1.1938711541487408,1.5704714949050746,2.1986448037203328,2.7527675073816877,2.560834699577444,2.3861946364881055,1.9637077623442234,1.3401463281357875,1.273101396749213,1.2581953236544985,1.1052468632766668,0.8444888595339997,0.5757847934272695,0.4174939211491346,0.42997726698352284,0.4429404496051182,0.40370535171523886,0.3705333547416997,-195.4062605654383,21980.0
0.34800956322572973,0.17092775135666785,1.093838890445377,1.0480368044616624,0.1851382441152965,1.8834483804688527,1.9625041806250008,1.6070943775738884,1.3598262846836302,1.1378262303320152,1.458582879578148,2.145511000011379,2.8110515328095236,2.7158421984804413,2.5299995708748373,2.201522786345875,1.4021603238886637,1.2558636307824413,1.2708258638080592,1.0895871878597807,0.786092950210237,0.5061634197461692,0.4183631606394347,0.4654831159442587,0.5803815993560252,0.5169605838060453,0.3942658399618958,-197.5890781976375,21990.0
0.3853501992190159,0.1719255571575044,1.1085485575345095,1.0534465858020252,0.18295152999330722,1.842093449871943,1.8582434709656461,1.5119226571232407,1.3249169528794753,1.1103889212216143,1.4311220317975069,2.2170647883136807,2.8991603815062827,2.974480832292581,2.6578694348120666,2.302564061757808,1.3488894265777078,1.2752557808512448,1.2697491214059025,1.1152127391118298,0.7913756093296443,0.4913080974774699,0.3871985181951506,0.40489875168148265,0.49527378619006657,0.44562480867292353,0.36786742531167144,-195.08483808297967,22000.0
0.3913863817219184,0.18069492469607754,1.1235770975584554,1.0301523327133428,0.18574632574667965,1.946625191810824,1.8202777281367026,1.5496928118363151,1.2435780014030826,1.0981292707009693,1.3840270964783412,2.1938244412348893,2.8248121859063797,2.9376309104933696,2.588996356307905,2.3163913204066326,1.3926197293280231,1.2871926519679155,1.3373351614170033,1.154851479771713,0.8145204118803944,0.4909495421449794,0.41169060777850314,0.4203883461959381,0.5262316468608489,0.5073667185396036,0.43106332237197714,-199.40172299928494,22010.0
0.3930393524157589,0.1885592860262758,1.1384526532513042,1.0276486107183314,0.18790654981180976,2.02242810802936,1.8869813481143007,1.547967257282245,1.2263775168737123,1.1357270355540003,1.3832132797595933,2.1916804137709582,2.7901025079827875,2.9495411083985292,2.673680768398338,2.4599330643746122,1.449790853617686,1.3588412581899358,1.3411616598223928,1.0451244817744452,0.6724212149785312,0.41295987231568987,0.3552475072212393,0.3665575063705951,0.44293256074165954,0.41912187810142015,0.34737949674555557,-192.0646670558764,22020.0
0.45750426225318924,0.17853407464421495,1.1248424998646915,1.0092449807365733,0.1844034283347601,2.1048081770414,1.7974808663843105,1.5380619029363294,1.2086687584045896,1.053882448493136,1.337074798984256,1.9465129533927896,2.4541931318697325,2.620458064881073,2.4350941019471266,2.4231429439698227,1.7169470068150112,1.6083227964196702,1.4886920746923678,1.301754587757198,0.8594438596729446,0.4420225928975252,0.3784420090588391,0.40023043725271906,0.48576995076901347,0.4495491614105042,0.3562625038861492,-190.4661604986879,22030.0
0.3814183160525747,0.14987167484575442,1.1202496792358392,1.0042306236834755,0.18099899301463526,2.215856863902024,2.080305707239761,1.5125961160867167,1.3139824706952463,1.1533293703902816,1.354574180284938,2.1165554645794598,2.891211447646759,3.2831477176203037,2.8009725092159203,2.4367462043423505,2.050566393486406,2.0054975210809385,1.6415705644962215,1.289543603378361,0.8465909339498197,0.43251090873779685,0.4124651982756395,0.39564264295677964,0.5463442716631591,0.5273443702344018,0.3902235436743351,-191.9488653276559,22040.0
0.36617932638207434,0.14950155711410892,1.1160728883001318,0.9894042510621958,0.17737765467613276,2.155879695327501,2.1079880803867606,1.5169444812846096,1.2734632978059002,1.1365153866300957,1.409714025568008,2.1352090243308632,2.6401733435059986,2.777969576861665,2.6169771405886464,2.5076156404127423,2.06830498787388,1.7664303824225185,1.4984911889137416,1.242650523888116,0.8637615269651734,0.4042813286610732,0.37882256272989184,0.3728888542268156,0.5575342580809464,0.5506589972680576,0.3980202351387017,-197.27868799228065,22050.0
0.39722274747494446,0.13343649712494496,1.1415712071851913,0.993277416685781,0.18357965073420893,2.0699732968303843,2.0159513485491245,1.5747649389519325,1.6117462421464797,1.4015385294281497,1.5462068532318207,2.0383686176357276,2.6691914688875586,2.9018853779508405,2.5627265783783413,2.6407787981149013,1.9413494125553548,1.6719909938667943,1.5050216240928616,1.2372323090011952,0.9661120872256248,0.5367625820702506,0.4446991427392558,0.4157798737023284,0.5275332127710111,0.45793653208723667,0.3336604901479445,-196.72532725028637,22060.0
0.3613720795484488,0.15072159192086576,1.1192020888049823,0.9917922989170066,0.19235432749065118,2.1518464438288087,2.1340406175557023,1.607290835121662,1.5410658067707173,1.4145185758640324,1.4354188215589392,1.8433349429197958,2.462609020881104,2.4678598227134967,2.1904787292667898,2.4226686113573703,1.9236182778320945,1.6716997817979278,1.5309953352074301,1.2097586977478516,0.9624845845618031,0.5309753048763317,0.48891055992083493,0.5116301960871102,0.6373818470230312,0.624335929101864,0.4744558533894125,-190.98640117814392,22070.0
0.35772834790841707,0.14947818205567187,1.1210259871060226,0.997088279967026,0.1878059971810209,2.090013304226652,2.0249379961289145,1.54932558798085,1.5367098348325563,1.4482588848428952,1.4805139732334878,1.8002068614495916,2.4224673486087203,2.481580078753684,2.254926954392649,2.413393310320471,1.9531936495130693,1.696918547709914,1.5562971143744262,1.269689521791286,0.9551902583275516,0.521180481808913,0.499501131196226,0.5251241944401376,0.6756366599035989,0.6664821224388795,0.5240012550851452,-198.17748867838984,22080.0
0.3251520086264536,0.17874199485738457,1.1222313863268703,1.0092853333008833,0.18922649380480985,1.9248253816696226,1.9623437714350191,1.5014545833127377,1.6317951925553245,1.6098228847759875,1.6728321449848653,1.8973868627716788,2.5095963509762678,2.530541643195316,1.9859747675037096,2.1170757846368558,1.6621387367499292,1.3942574691106446,1.1737823819864697,0.9846566908440616,0.8522151969674919,0.4907718590688018,0.4920461252555688,0.5053924290591939,0.6309928551845685,0.6844834945904804,0.5841131984945367,-196.4530765492276,22090.0
0.28961689467963414,0.1523500452751975,1.1214180593400094,1.001847293073635,0.1829247861111204,2.0477540489589225,1.9303808132517886,1.6400998782473113,1.7646194264557697,1.6999716183661968,1.7510936726356945,1.9669668496181751,2.598584802379477,2.618691805251511,1.9141022670262953,1.7467031478736648,1.4855966854529992,1.505936864089587,1.4132382552175866,1.2363244275027905,1.2104057477610408,0.6650670450896361,0.6962569121145031,0.7127947783304207,0.70647327437691,0.7506245869039568,0.7021865860386242,-203.698537841196,22100.0
0.2666523992841315,0.1286670173693318,1.0983610470665364,1.003366364872906,0.175348025113214,2.058182405510138,2.0908365642344706,1.6653040610254162,1.8510927662135879,1.7561708578047854,1.692613433727638,2.117538692649235,3.0174883998927666,2.9180167453679577,2.0612880326250043,1.7708272210908702,1.518886680297842,1.4672992390450978,1.282705106057783,1.0622588073814363,1.108693883499905,0.6111000190107534,0.652248690748332,0.6827208540731811,0.663599133367401,0.6748746170953728,0.6724912549918435,-193.55062336745988,22110.0
0.268131310318162,0.13492154002750034,1.1075506156010113,0.9891070334671733,0.1725112865825869,2.369220885611104,1.963479523419498,1.4986444288244996,1.5294236607866656,1.6678966674057125,1.6711697469099611,2.390210491081366,3.650706573417939,3.063784537961583,2.5301899702016435,1.977347912733147,1.4582392867225764,1.3163662518157713,1.0821786582279582,0.8942921182128784,0.9345135663392504,0.4988940826284966,0.4907874208325185,0.5017858979910949,0.5126803711354281,0.5097853324190106,0.42512659003998055,-191.43052330239286,22120.0
0.25660068962761806,0.13478710210063904,1.1114749230554153,0.9803627464714435,0.17278092489560515,2.282813068042048,1.891525975245552,1.5365781619015622,1.6539869183915663,1.7003131856988647,1.6875617550694277,2.4533359565389685,4.101551746263802,3.3010336383090233,2.6909853718026993,2.071179027293036,1.473543004817865,1.404934845055347,1.1346433069088613,0.9639331110322278,1.0055377501767637,0.5490633200750196,0.5549563093192129,0.5299680352119825,0.5288609603855009,0.531953074729665,0.42649741534342556,-200.6662719403253,22130.0
0.21736852718057056,0.14606195969296942,1.0943641417588261,1.014168227477833,0.17615073233936163,2.3147169627971373,1.938053342138391,1.6564977074480909,1.8612831229916713,1.4828551685746845,1.3312924060668616,2.2827377243736384,3.769996608203713,3.210919764378662,2.6624713183266655,2.2017367306781574,1.6158655752175484,1.3767869137182176,1.1034884682803907,0.9948768919851435,0.9962207632479008,0.5369979143855237,0.5063298592333961,0.4684147304265475,0.45890356084317996,0.47594265244459816,0.4003442253111782,-198.38386286034924,22140.0
0.24800968483476418,0.14630787147109464,1.0595931071401157,1.028920444504397,0.1841974936617764,2.2288309580883015,1.910936530914303,1.6274685194106384,1.7752698044306683,1.5967313140264563,1.3687726825234068,2.254684566137754,3.53396374577905,2.873123347661367,2.5856205751111405,2.085073471872043,1.4296203166071988,1.2190366587289148,0.9267118814315568,0.7657850927604772,0.7763364951982127,0.3797585546331688,0.33515353869340425,0.27882886881342434,0.2741823001814602,0.28357285059559006,0.22769144346117834,-188.7265029134295,22150.0
0.2529490917534533,0.14784007343955705,1.085501995816892,1.02903729395642,0.19116070177655456,2.185982693413274,1.7958335847828184,1.6062165749538815,1.8231217646525706,1.569179267936701,1.4161454735265715,2.346124374378851,3.7297815112227632,2.943510058787207,2.79503714129123,2.2696994183861934,1.5158179476572062,1.3108105298227786,1.007230947481136,0.8198514541664411,0.8472594317826473,0.4264539974529795,0.40564854418093477,0.37091228062293713,0.374964407726552,0.42968240319787926,0.36965584196307666,-203.40016326747335,22160.0
0.2730318545718119,0.13818804113501215,1.1495257845655673,1.14314599176756,0.16391271169383465,1.8054553622127174,1.5056889551462753,1.66289032703376,2.281205318419584,1.8124974795634294,1.6856432777885098,2.3534054241251066,3.1979349388850262,2.6880457202130876,2.555507226156436,2.168402788561087,1.7016384827043622,1.3859608784485433,1.135877384765315,0.8309345319873623,0.747765412593535,0.4484768522809462,0.42088639585685117,0.2981813045447173,0.2633859005946548,0.262689467384745,0.26365608207934327,-190.21674346770075,22170.0
0.270788881794217,0.15114296769831645,1.150910724831358,1.1390596090246117,0.1705460806536985,1.8468944735335744,1.4970473356544698,1.6648202141771598,2.222283612407803,1.696034875120575,1.5724676727203066,2.172120363572894,2.855688389538658,2.4463952793373815,2.4873286358217057,2.1774581849691232,1.757324202359657,1.4490649679911807,1.241727890588487,0.9071144170283131,0.8012271576635742,0.4764836678338699,0.4447532718133135,0.3181363844547775,0.2831546125583242,0.272557913215032,0.25704912770529187,-179.16549388930554,22180.0
0.26267312853712804,0.13161482025739626,1.1310943404999745,1.1675429069275665,0.1673285023994909,2.018193237859313,1.5696657013793722,1.6856751315430705,2.282538387910581,1.7892195542646343,1.6030586841609822,2.124438732849251,2.723627755789243,2.3464468256166193,2.7193108868516136,2.29045552451866,1.8764117931208246,1.6366803130308683,1.3454475525998797,0.9951639422661257,0.8784736431237072,0.5378849638492753,0.47339534826303437,0.3403727599625492,0.29860315092327033,0.2860745660617396,0.286749904749796,-190.29689641056916,22190.0
0.2500851497139832,0.14196715213890132,1.1185372336609702,1.1827990660323788,0.16993692986073927,2.0349084285528827,1.5034924915571484,1.5763170042012709,2.15474631071246,1.7614866671504947,1.4965380792350094,2.0873640943748004,2.7029233263707617,2.2877846112974964,2.669546470351454,2.530185303152526,2.0108872285237647,1.7354459268936397,1.3299322826318798,0.9924478509743282,0.8770013238036365,0.5409208691130142,0.4969386064821531,0.34233026245804654,0.28767024614303194,0.27089759060155455,0.2630503510848319,-199.2229425211186,22200.0
0.255902992763355,0.14881738403233155,1.1159575439241878,1.1707963951291895,0.17064856783205345,2.018917445669569,1.5021484405449825,1.5144183911776048,2.1786432748810287,1.911778418327226,1.5356774310029422,2.170718070416897,2.558577354249168,2.1236601266227524,2.594154070253683,2.386606714811292,1.9584075814524042,1.7160335494975603,1.3740991394688549,1.101669742720076,0.8573972367783415,0.49440513685486515,0.4783386933013007,0.3214902780248085,0.2580563414448456,0.2302499721251402,0.2099989126796669,-196.68008606905633,22210.0
0.2809738857987908,0.14652399011789807,1.112741011779866,1.188611292266365,0.16984243494111945,2.2599538285088165,1.5776431443292855,1.5450896263046434,2.1123452004265677,1.773566298941742,1.4959151338172645,2.096177738392188,2.5537145296664154,2.072298065932913,2.4976302240899253,2.2394110838301735,2.0057891554597687,1.6784927937609653,1.3263765009092852,1.058643206879476,0.9308394516829559,0.4650329239638182,0.4292391077238214,0.2878776836310538,0.22576648679626704,0.21316969294304206,0.1968113027611889,-205.3415210644343,22220.0
0.28283047152530877,0.14240191579419567,1.093491728284145,1.1814695879207164,0.16596976685726303,2.1669827200410463,1.5112522032194622,1.583979844832647,2.0045769553755144,1.7327189881793226,1.5089921985245003,2.043524162930229,2.525750419387623,2.214866971968272,2.6938621984379143,2.508702757749962,2.191015285184874,1.8023470054120974,1.3146096434621117,1.0938554978084432,0.9915627894834093,0.5051599848417088,0.4636250952108581,0.3195264993399357,0.2767259427406503,0.25089581108378234,0.24655564949423123,-202.6531629124388,22230.0
0.2909762162318553,0.14568780256714778,1.0651843402054395,1.1090807638016995,0.1827244794843718,1.9763571584666058,1.3564296372166356,1.4149345819257033,1.8144743322798433,1.7644095575753365,1.8194396126300927,2.499776781833095,2.9904537976095815,2.5147247141654474,2.6183192497804115,2.299170256290111,2.046424280072674,1.7567752379482724,1.2805618355773754,1.0336229839524882,1.0218819395119514,0.5150750262850182,0.5490202641003309,0.4198328758737617,0.3995849926680195,0.4165936949983853,0.4550394187776523,-187.5695300284187,22240.0
0.28404663511484723,0.12545092469638902,1.0803175745041558,1.1290074520246942,0.19905126935339598,2.012831079724172,1.4116939044637273,1.6558285722569013,1.9438654896911975,2.1237967303190617,1.9579687910132604,2.6713561177452316,3.049026778484714,2.3890640584479654,2.213647635953963,1.836952825273706,2.0027252249683847,1.5971763176508849,1.254808783373445,1.0339752397220225,0.985271734592881,0.5590340985632942,0.6179703652836508,0.49362284180401667,0.47814103089612364,0.5313382674581977,0.5284128483101521,-196.87363536960825,22250.0
0.3188584129731127,0.10829015529291902,1.1187342670762748,1.1240778208476403,0.19255805411076096,2.0303438494155275,1.3787868673111874,1.5666191666359688,1.8377698019425162,2.032132545689509,2.043595838226126,2.621701671191177,3.129718363646133,2.6231408565985292,2.2196985439119934,2.0838018663217794,2.1926813681138313,1.6531282949311326,1.4623551269928576,1.1453390458451174,1.0111889464823638,0.61502427494121,0.7417619431958319,0.5674190076848313,0.5288357570845077,0.6272016831565423,0.6109745466290177,-187.1159636178544,22260.0
0.33199643707799714,0.11538208845217303,1.123418480049854,1.1366795744678637,0.18925304343436444,2.072971548440177,1.454327419607898,1.6539059875227835,1.936485996450722,2.052683912532404,2.0748142878438824,2.589511002641206,3.148698619175945,2.495441375832757,2.0433385488324394,2.1434684127237995,2.3476827169566405,1.8043623494578918,1.592641580268222,1.2026161763030485,1.0584406685880863,0.6597209186515145,0.794210982095123,0.5989955130650197,0.553317585380545,0.6796034647125305,0.653585090994682,-210.30262518095876,22270.0
0.3366222564937929,0.10714192669807686,1.1230584733246145,1.1418486018378815,0.1905526505333112,2.011179618522333,1.3899352247881667,1.5852852865254539,1.8286807508811374,2.0227064261461725,2.051772432471741,2.543728668871856,3.032849746166423,2.29084351834792,1.8124603057337887,2.000850643966004,2.137423068919505,1.6359256364613497,1.379921466715729,0.9663333349070696,0.8819452110419329,0.5625453309687987,0.6757980798085967,0.5065933399979621,0.46914781975668546,0.5749854355937675,0.5568177933381789,-188.34464586215654,22280.0
0.3683020289297712,0.10719253915093818,1.1139422985258032,1.1742923112576844,0.18520726243460947,2.008326960112294,1.319495955613905,1.5304176868005743,1.8167916702431155,2.0261385140469352,2.187413417956512,3.0230405618708356,3.4801948768532136,2.915365555896172,2.174664054089531,2.3654289148970395,2.366746697990193,1.8641457645343031,1.5575182733215573,1.1308533406683288,1.1082850755244487,0.8005258276387991,0.9040031270805046,0.6744929627776083,0.5690998863791231,0.7146576396423548,0.7755778228379044,-193.90741900008814,22290.0
0.3699194237744223,0.12008900300800927,1.1120823175169945,1.173542597933946,0.1884021161517416,1.8851234883057937,1.17172680566827,1.4248528140300252,1.6959329741230178,1.7983488727561365,2.089478451717302,2.8524295421924526,3.1516364898775175,2.6361104044331944,1.8076928050283114,2.1300927750899423,2.215360772004105,1.5009543390153763,1.3081310010943425,0.9222760111755752,0.8388032652263067,0.5775851138501857,0.5432172708127431,0.36465214533452966,0.29292871032591755,0.342410621705606,0.3516733892029194,-185.45793678698166,22300.0
0.325596737046693,0.1165003344654629,1.1290679980745189,1.169332128404533,0.18568537873507573,1.8474912775536034,1.2328913268821204,1.6536163347576975,1.8339084259587723,1.9068550781600673,2.1712593932551334,2.906634075429405,3.286794275758002,2.833217111140036,2.0557534685959022,2.4015940536848706,2.496423188247056,1.789974332406912,1.615076088344892,1.1496960229803415,1.062440795477468,0.7384220345118215,0.7091580162396526,0.46221162758224266,0.38864417681294733,0.45242209814816614,0.4923419565264113,-191.282099139353,22310.0
0.314913637506066,0.11050406013826854,1.1406549468712945,1.1585023801834444,0.18956622621103922,1.9604903653110801,1.3009840603740188,1.6192998735463946,1.8257418665270797,2.0795967544281626,2.2172481584576444,2.7012502988191436,3.032514451587723,2.7943028625773403,1.904599679394261,2.0344084212422047,2.1295530493869883,1.5700716148110332,1.3052352360025805,0.8984671112007354,0.7788048132471517,0.5544553945880979,0.5338672011138751,0.39872537010530734,0.331066013614244,0.3884752838983682,0.4132245693497999,-192.50469058817018,22320.0
