gamma,nu,e0,i0,rw_sigma,rt_t_values[0],rt_t_values[1],rt_t_values[2],rt_t_values[3],rt_t_values[4],log_likelihood,actual_iteration
0.30774814321049576,0.11003040098930199,1.079463527392157,1.038309958670118,0.22498301572634932,1.8172249335008281,2.5576515357858987,1.993399648373917,0.5776673540004725,0.3792414632218305,-188.73418003806543,57180.0
0.3142015133727103,0.10769020621270749,1.0770469498739306,1.0387137909765454,0.2262153752724433,1.8937272787294503,2.5027922346348093,2.054620851702548,0.5903594870576319,0.35280166219922326,-187.2208150080945,57190.0
0.3213149213563478,0.10542807787183191,1.0770368361214133,1.0362317757573143,0.23309301903403964,1.8103210029411276,2.440208701637264,2.404386400100345,0.5483252315104,0.25446386112259156,-184.73218314667926,57200.0
0.3134931226373479,0.10579411828717614,1.082785827594907,1.0456727376569934,0.22852262014593436,1.874483336215862,2.239846734355796,2.4227119779560646,0.49949922252955536,0.1829555913461294,-181.05811200649953,57210.0
0.30882672200798156,0.10821047434554242,1.080506834568059,1.0431554251334845,0.22755564254282856,2.0366538935492553,2.399331943702659,2.3625178976650925,0.46079557582863934,0.20018641922358907,-187.92658251750106,57220.0
0.290603134847414,0.11230920372779293,1.0733297130572632,1.0516549749378998,0.21894048760807389,1.82178594930877,2.5215195067080804,2.039628884652607,0.6763897829255481,0.2406055152019904,-194.79182573997085,57230.0
0.29238327629658095,0.10850529196315556,1.0785324214934149,1.046678169959098,0.2186756618237372,1.8033703125812195,2.8210707811003948,1.8623018823819053,0.5672813138799924,0.25585608351121547,-188.13405809811795,57240.0
0.285414010937149,0.10717015237943861,1.0767301440587485,1.045289397110099,0.21342799985607538,1.7101877165134678,2.9864566231549583,1.7265553074657816,0.6219794587841023,0.32532096121892307,-184.05050446184478,57250.0
0.2873870460039906,0.12049133406311395,1.0444950031093294,1.0285697982385167,0.20558847439533998,1.8353303805028547,2.423506723405301,1.702696024841102,0.6729175404772383,0.2788985275873105,-196.2955307388234,57260.0
0.294580587883059,0.12374159795791549,1.0519056569600524,1.0331779074488279,0.20872983435888434,1.6885126930286158,2.4907556356019263,2.0268803573307808,0.7936683810038094,0.35780374991543223,-192.63474929523684,57270.0
0.30255669587205064,0.12477718973342057,1.0522109744568255,1.026202816608924,0.2120815779337488,1.6225293047656846,2.5276378750591872,1.9154505523353849,0.6564188680162221,0.3257366414313824,-181.96058897144897,57280.0
0.24655127015823286,0.1319091219062587,1.0602773806249126,1.0219322920924825,0.2064597815543319,1.7743854397140588,2.504695109262413,1.870323351842338,0.7282827702268566,0.3572561312377722,-180.38168853528032,57290.0
0.23338705137668625,0.13933245501606617,1.0547999719918555,1.0320769994356815,0.2037868776622144,1.835043305367134,2.3977827499802395,1.846414936256242,0.9235326284608186,0.3991079911744644,-190.90088938865853,57300.0
0.21863760692943646,0.14975491184828715,1.0652601745242498,1.0324977350305518,0.19729924747612293,1.783576322991257,2.259473527211599,1.9232052636308214,1.015368975773614,0.444599738948915,-193.87107943577908,57310.0
0.2005210523137044,0.12315865934998126,1.0329496278457702,1.0245982698022942,0.20485125048643404,1.694120510197093,2.6892631598650807,1.9395740058140625,0.9252437983838838,0.38530664722384267,-185.88609473020452,57320.0
0.1917699430705956,0.12424891583146214,1.031064517120879,1.0192620297132111,0.20184099241692616,1.8123720792250884,2.8280570283992623,1.5550854948627604,1.0952149422014044,0.4041677799969712,-186.8473643086417,57330.0
0.2056788570916961,0.12385142392496562,1.0230443597846606,1.0236840713652748,0.18403975309325532,1.9108260055776833,2.9169431525842704,1.628229435003654,1.0761243021331752,0.30948820564350443,-196.35586075754375,57340.0
0.19832158918701157,0.1238558043794765,1.0113808382076104,1.0338105822174222,0.18442108351876454,1.8311608261059094,2.858904861582295,1.5341759048195673,0.9864387358828073,0.3266800744905703,-183.5238122695099,57350.0
0.1768165140536723,0.1151310216680504,1.0138582706429184,1.0390446377678606,0.17862605582540297,1.911707411114693,3.0283269816163934,1.6810032010360352,0.9096022247714167,0.3294726250209886,-179.3030839863597,57360.0
0.1653852271611424,0.1173955995830655,1.002875553045618,1.0397752087403025,0.17861138921851502,2.006574061977426,3.169333748087179,1.7911863838071715,0.6884670875455293,0.4522251443340425,-189.78045863722696,57370.0
0.17691238286927527,0.10779740371518,1.000321566084343,1.0560944780657868,0.17739578437552117,1.928429034006786,3.248873248021024,1.733110901595077,0.6687471766903269,0.5096718685440178,-180.13390163397804,57380.0
0.1763972435543697,0.10455392170872786,1.0057258497712473,1.0478586905386829,0.18527840115446167,1.8574086494140625,3.2045465507539017,1.7541370398546285,0.6632291915577714,0.5313956141919002,-183.11803396190663,57390.0
0.19302064053703405,0.10720132438552628,1.0006789402552303,1.0544094243625157,0.1869674775682361,1.6996638483972326,3.5494194898087947,1.6261805989634055,0.7639648657798629,0.6521717569693886,-196.95446932345885,57400.0
0.21831230499746782,0.11842136293349122,1.0028862260120321,1.0505896762221334,0.18128661865936238,1.6317472760791945,3.0014345791857635,1.84950038991958,0.6247228417342392,0.6704214122908343,-180.2056367460445,57410.0
0.2075420915587049,0.12052480798356908,1.0208966455048583,1.054609719989855,0.1868889683187409,1.8350135401120136,2.7227303755299306,2.1853953265345347,0.6632117936083373,0.6124002252266276,-181.3551033462471,57420.0
0.20292920293706,0.12402694561031617,1.027097194661503,1.07045907948818,0.18565209688780163,1.9846749595868773,2.300229944408139,2.0172066981855394,0.7855478192365914,0.6078286491085784,-189.09639487612827,57430.0
0.20105756971011882,0.11860140197176579,1.0251270521946607,1.0691454728850132,0.18876019327657592,2.0853317688694952,2.5157026494921957,1.8165470907560426,0.7909423808366137,0.594600897954501,-186.32114951168802,57440.0
0.21574188730111513,0.11240978154944052,1.0718788616034758,1.0967504858925068,0.1785077539173624,1.9976145503488465,2.4377040953971307,1.7456603719903356,0.9082902164948216,0.7612705944160278,-184.89118662906657,57450.0
0.21151737326961864,0.10664550923831385,1.0645936759514953,1.1007260431778905,0.17437268886478216,1.9800576463079163,2.5297420645875857,1.5283690733043305,0.9499840752311326,0.6928359458296954,-191.01441753558154,57460.0
0.19058845389288284,0.10787441023126479,1.1099306474410826,1.0795532183791503,0.18940279897782072,2.4309081567262,2.3161207411933646,1.4566468861211272,0.9463949587496633,0.6060060884927941,-193.43296976905145,57470.0
0.18351750112006554,0.10086462045383632,1.1599616425517225,1.08534120631462,0.1974313776213402,2.0340082439740432,2.608044489965768,1.9170341813244884,0.9473864315297019,0.5498008027967353,-184.5148819768511,57480.0
0.22326763739888156,0.10247504526289845,1.1891685742526719,1.1160110128593441,0.19345362633857033,1.9375658592264167,2.8540000635860903,1.6669185106621518,0.7896093681355673,0.6268069654131276,-182.39242481387518,57490.0
0.2326146982946789,0.10155098670958523,1.2063004614388155,1.1166172858951617,0.1939315985306451,1.9513015003319973,2.6073974724352835,2.011887941648659,0.7107247979305964,0.8109591807341292,-186.189586512407,57500.0
0.22832862134805648,0.1002893322733339,1.2073667710733123,1.1093067622024777,0.19534334221666644,2.1079238532703792,2.7746313356375865,1.745138919754055,0.5661450778490207,0.8479957091921108,-183.34015209149396,57510.0
0.2455840127806372,0.08916247731923037,1.1744412498478385,1.1748611572662149,0.18832354792340136,2.0103072565220277,2.561252177137959,2.2936912789252584,0.5820057779002179,0.7909375267404429,-193.43783116791707,57520.0
0.2388095784871072,0.08266217446416171,1.2093698514018985,1.106477850411806,0.18665796755555106,1.9826180685955954,3.0582471553981385,1.932336924235868,0.468379393754639,0.8313681116339071,-171.74809189884212,57530.0
0.2565044846234756,0.08678540950008658,1.179984675057381,1.1082891221081723,0.17782221091636186,1.871827934913311,3.2768381630596988,1.790108147275477,0.5451643519857722,0.7781340230468523,-186.95129319344534,57540.0
0.2551085963522514,0.08847342630156732,1.1523386538670202,1.1116368308355968,0.17903548738571362,1.9574073368821974,2.955488361148127,2.2240133362195915,0.4915520700283397,0.7221385207304005,-183.06549895447992,57550.0
0.2543782237673613,0.0906064018662102,1.155412346281986,1.1122787053848497,0.17445834954369654,1.8477797452190876,3.175899153817693,1.943365656645358,0.4909264445359236,0.9554803903433112,-187.1329438871894,57560.0
0.25448548181413216,0.0934264743547228,1.1651088978999287,1.0969268775344134,0.1716628909117501,1.9386986495967806,3.0338937284895686,1.9556948364986715,0.4840311098195454,0.9634026202062812,-188.96880430041392,57570.0
0.2725435770893905,0.08155400781672323,1.1766516184829559,1.0975557441484711,0.17447177321632587,2.0712909244615996,2.861041358194809,1.8330040992171455,0.7946623949652952,1.1378572024126088,-183.38008883898422,57580.0
0.25399052139392336,0.07968412197772118,1.162125695005678,1.0905761383870982,0.1735147934786797,2.3205918568749824,2.854672742198543,1.847399875455253,0.6846040171324964,1.1793422708848411,-190.6527456802298,57590.0
0.2464868521308858,0.0754862861688177,1.1571307307457015,1.0961141975063837,0.17498265443893507,1.9630184414630976,3.346988382648461,2.113598202726693,0.6727283946810978,1.1134945719258278,-181.9418237987289,57600.0
0.2544095111931816,0.07640175837360756,1.1746521690845766,1.1082611745200788,0.1694580719509956,2.143735182948106,2.6474295311043754,2.3374852394922203,0.7398174574260126,1.2470195461297846,-189.09087800574736,57610.0
0.25188105826390017,0.0813013481460303,1.180464075830933,1.08154476577763,0.17019937649326763,2.13239064318824,2.7646261547207067,1.9721284607191565,0.7216220157656746,1.0853845946744471,-189.01813760523729,57620.0
0.2560539603167849,0.08245327959280521,1.1776269332723226,1.081660443869286,0.17220883076605248,2.0876503472820236,2.590637570232585,2.0513274933705397,0.7096514606959882,0.9732934550505511,-187.21019507530298,57630.0
0.2808966695300116,0.07803505414981139,1.1515476341900333,1.0872567630839869,0.1734661504487871,2.0737769215854787,2.802965995446113,2.297961757736156,0.7279226751771395,0.767618694763508,-190.48684311776648,57640.0
0.2779972470096383,0.07333182539242382,1.153665118870178,1.0500526776719736,0.17342152181517317,2.227504707398097,3.164855077381328,1.7968370436904137,1.0959469783682556,0.9570463720179875,-193.6611879325875,57650.0
0.27987786451454527,0.07880694883050572,1.1123179264199097,1.0506547893132792,0.18082901278200858,2.220562047248292,2.7296220394102035,1.5551409318954015,0.9605688271263049,1.0499590642871892,-179.48797846233086,57660.0
0.28487062425215587,0.07345761860141534,1.1358156552314478,1.053012780383402,0.18299395572046584,2.2682520279339164,3.1608112751054747,1.7131090780547278,0.8553263922349977,0.9541932173236393,-182.78691770922083,57670.0
0.2805936949117935,0.07969592267056161,1.1214334401459145,1.0715067416544617,0.19276198284023172,2.03883380031696,3.4603041035346225,1.3470083994663873,0.8601858691730011,1.431056153292348,-184.29135931412964,57680.0
0.27213387042509685,0.07800296352445384,1.1325954229310395,1.0702665404868692,0.18637723555245986,1.9808993705864708,3.373673358302821,1.3685182440445214,0.8449614042646886,1.222763360091903,-188.17914264893906,57690.0
0.24846828991373215,0.07871359056883859,1.1590380205705801,1.0781636215915005,0.18566266135910317,1.821949834809195,3.4924886968234965,1.7110509207591522,0.9779049771914938,1.1965184261510817,-184.10338569078257,57700.0
0.23129719951394725,0.0868998902213967,1.157537823412525,1.0590046567744775,0.19357509772434237,2.0787914592825514,3.232198082913275,1.1978071264297545,1.1861518529043433,0.9310382013714721,-191.7078869079152,57710.0
0.24677906818545758,0.08496083792302642,1.1438685116292657,1.0774665470431783,0.19491650137035807,1.831923867890527,3.1736562011146496,1.4555614342757863,1.2716267972505615,1.1123696500442113,-187.33878497423535,57720.0
0.2755633637264904,0.08879830785707782,1.1021678193380875,1.056894001133456,0.18299675300236606,2.1312358905343047,2.631565214812535,1.6193642124896033,1.1377092788132859,0.9470530916192766,-179.16901991011127,57730.0
0.29010752297221537,0.08753746176571373,1.1220790227328719,1.06097797218615,0.18298821765620857,2.1049570988363215,2.7731827991781284,1.6545099700799433,1.0603151740716459,1.054807298145246,-190.85466474184543,57740.0
0.28168293029189245,0.08552953186608325,1.1262184612376696,1.0606253261045244,0.18104199051408276,1.933570687158198,3.012440681873147,1.5447497416853064,0.9702573255895877,1.083841912248542,-183.17064507870873,57750.0
0.3182472938943444,0.09061789765313857,1.126337694392963,1.0439754765985028,0.18284181452837195,1.6647183012165832,3.191791455123208,1.5505608613850934,0.8277687917203669,1.203647719600954,-179.23429113213604,57760.0
0.3297923504225067,0.09288714514755748,1.1500832538469912,1.0606475042393573,0.18642108571452462,1.9934588021156172,2.5712720741361634,1.759426621073589,0.7600457075182918,1.3690692767074293,-184.8047383209978,57770.0
0.32420398599835365,0.0967135408337269,1.1549835158268507,1.0694091286191219,0.18108467800633196,1.9796532528096045,2.423133863661037,2.0471485325342966,0.7594686330633786,1.2461265920940612,-188.06327998095173,57780.0
0.31306443960994085,0.09730584576668257,1.1445755343493598,1.07023498353347,0.1842456436112816,1.9670401186273785,2.5730356393772116,1.6375049806919912,0.7380913838364581,1.1385979725430038,-190.61659178453206,57790.0
0.3476215338066865,0.09810685708462401,1.1331658783772793,1.0963456572042753,0.18711720708225038,1.904533655726356,2.6460525227232483,1.6253274103565614,0.7707495083383901,0.5222517077994933,-189.74515080502394,57800.0
0.37131612108226264,0.09520637651246547,1.1358300561157577,1.087198743589278,0.18952462858308292,1.7630698424256421,2.6055173887104024,1.7697239371959543,0.6512943204349125,0.49349947388615545,-188.76026204284148,57810.0
0.3779260178432461,0.10254150428561463,1.1282032934201134,1.0780198676785673,0.1901024226192064,1.91048716477152,2.211479151796172,1.8582561727198916,0.7405764494813821,0.44395339856076044,-171.88840286897457,57820.0
0.37704705058937293,0.1015783800482152,1.1305195924722,1.0849198385967274,0.19318946655529248,1.8911552758629895,2.171306666252877,1.9102652485038358,0.8079199006835467,0.42622139585434105,-180.01862294272487,57830.0
0.4017191982308088,0.10919615893329652,1.146936995673901,1.080089649734124,0.1933242724175802,1.6754311039048866,2.461371014203288,1.9876365432466185,0.8347910850523176,0.4387141729663501,-176.5902403612727,57840.0
0.3824278345959937,0.12680171527466103,1.1730196999824676,1.0817369297469719,0.18834664062749804,1.7595735999280182,2.068697867946462,1.8136331948594995,0.8728535759493201,0.4225550418189994,-182.71582285656484,57850.0
0.3862743428923306,0.12039209222486408,1.1738434816924113,1.0792886626865668,0.19116473490979932,1.8326568372248386,2.047924495921475,2.0504970434208927,0.8527348986824287,0.411678170734433,-192.62941771846826,57860.0
0.3747804264143197,0.1338557995544384,1.1886361714819564,1.0655440953461688,0.1894491068129045,1.6833131018028402,2.32073117704775,1.7976866590660834,0.8470417444586438,0.38171983357852646,-189.19174570345405,57870.0
0.33861243462484747,0.12793405281525347,1.1413998615830494,1.0428117498917822,0.18260511750567307,1.769974512858017,2.2709798210038556,1.5755227847805797,1.092503817355079,0.7817090454452862,-188.63776622545902,57880.0
0.3355783100514083,0.10586532597847385,1.1514206931947708,1.0395998944631426,0.18450611215050985,1.801719194440905,2.6041344732959506,1.7120159994241242,0.8427952374470455,0.6991277251281535,-176.52590065924974,57890.0
0.31548044954756355,0.1065316980990182,1.1755232296742752,1.0262613829682663,0.18942849037258733,1.7171372830497944,2.6364807506856556,1.6730369832428196,0.7680678344165902,1.0557858334372543,-193.49873610089062,57900.0
0.348658104017543,0.10502683070779428,1.1852722549110486,1.0250713824342206,0.18799627036190408,1.612743866578825,3.0357838167232263,1.7037866099879069,0.8856656388144912,0.8219021616446486,-193.94922013481576,57910.0
0.3445382185799854,0.1174998773364832,1.1885914446924262,1.0401113694760746,0.19337590720717304,1.7092246622092861,2.8354198371637636,1.6979254075616363,0.8617054242140301,0.3786141690258921,-195.57271460554333,57920.0
0.3179697478573329,0.1011403996082868,1.2001342788191462,1.0399446272327677,0.18908529424067097,1.8895363891804429,2.712044440170022,1.7483329631704962,0.834500630793144,0.37044240287637564,-180.768776738235,57930.0
0.33112914075489785,0.10091942676740777,1.206730252503864,1.0367243989271446,0.1920212590762166,1.747981804334117,2.595011821327948,2.0266091751024047,0.7308680906141546,0.3510494065584686,-187.01895881337637,57940.0
0.3330091221746488,0.09593169236381904,1.1942694350025638,1.0327669746904877,0.19595779823234882,1.7906808109868124,2.741839965910842,1.9136568622247745,0.6602219622966158,0.3243926307271144,-196.69888635895717,57950.0
0.3403987360338404,0.09262343719414505,1.1988603419054054,1.037856667190529,0.1960877031651339,1.7147805518293895,2.8716429963468926,1.787492191029719,0.586468195697917,0.36271190962648175,-187.62502166201244,57960.0
0.32997010434409796,0.09246246037995365,1.1762357134347383,1.0357380780476626,0.19851679992315915,1.73637984050344,3.1844629627543286,1.6350611285991883,0.5760861850189715,0.3595481293064236,-175.56147181709233,57970.0
0.33258871321757916,0.09516779808090206,1.1713619290317931,1.0360244138416737,0.2017549578118073,1.6747110902800377,3.2865388662983843,1.8383288943385705,0.5136649496010123,0.34584666608239906,-198.13789791719537,57980.0
0.31455063815077094,0.10142228590004596,1.2031578113282435,1.016116128701594,0.19321294209367706,1.9424968759165175,2.5231675688001935,1.8125420710979623,0.5937205193826532,0.34553447742738524,-183.43838468253225,57990.0
0.3058678661587734,0.09384310268722362,1.1938217718467974,1.0363610558124328,0.1881876090997594,1.6360957887451606,3.012244881866327,1.8078399377701682,0.5268904715064135,0.39842596642450473,-185.419497660021,58000.0
0.3333004046520733,0.08995306293893694,1.195352540906932,1.0313999285979596,0.1854496926262342,1.7951758948974301,3.0182803746471407,1.561793602861577,0.479581655313512,0.33881060377345407,-183.83827156583862,58010.0
0.30297724767912043,0.08274145641101865,1.2091659071733265,1.036233463397624,0.18851111257998066,2.1416476061678313,2.491995280967664,1.9744465297900902,0.4166717397196055,0.35469255171627967,-183.98006697010698,58020.0
0.31409393683831444,0.08877537395517855,1.1870267882546557,1.057239301185978,0.1845463454503251,1.9897545800555194,2.4429104420228653,2.3211009012781387,0.36070112177118585,0.3511642875142218,-177.94019952070659,58030.0
0.29985669189113207,0.0877193151264114,1.1763246905303155,1.0474961510630838,0.18934145737163238,2.0878954686797657,2.3964640732953773,2.5355206863949635,0.32600699883463136,0.4427811042495842,-174.70700625776675,58040.0
0.30546635754585744,0.07883248518365717,1.1727581355186592,1.0417526187334964,0.18925119906841512,2.1691053958441673,2.6290071763283165,2.340668008758857,0.3309129205823472,0.5746534798153878,-186.4833678334051,58050.0
0.3132383382266441,0.06940611708871748,1.1262306164814224,1.0506255141586374,0.19474503506700883,2.0568515889501895,3.412836781861557,1.9128696965792922,0.38850116547504476,0.9519094502775612,-188.32712330299194,58060.0
0.3278671910434262,0.07126793344608795,1.1330523898114564,1.0540507185820154,0.1933452487640864,2.006873340631125,3.186856918266009,2.2786805191034096,0.4389504496207336,1.0043029710456812,-181.16648366728268,58070.0
0.3131498628291945,0.07214208699553441,1.1400848586753283,1.060246402540027,0.19654405693644167,1.9323640382685852,2.8448071646152915,2.507893342419053,0.5099377497994456,0.8691997154337991,-184.23436553810419,58080.0
0.29581288088562957,0.07607738735054684,1.1351448416719012,1.0528743330045558,0.18350599786026156,2.331906088075827,2.4097795848408454,2.689663857991731,0.45177946911445366,0.7707974521756932,-181.78141637409828,58090.0
0.2922942177716089,0.08607217097904574,1.109172831646987,1.069228292290678,0.1966382658229006,1.80918906816513,2.8418299850944377,2.383333011802025,0.5188314822054703,0.6118589386261075,-188.55994239969195,58100.0
0.27063449561320446,0.09181180592976323,1.1147350996956813,1.068469526168643,0.19657163878824402,2.1791435726808404,2.5953526135347746,2.2960422070580235,0.44725779383222286,0.606269372648948,-183.10451147178995,58110.0
0.30211746914098553,0.10543292709112351,1.146906234054641,1.047295552277763,0.20677929825087443,1.791975920085538,2.66883034530884,1.954404985515817,0.4769565129821701,0.5435877012409495,-178.97446572362438,58120.0
0.2980521759015925,0.1103013306222878,1.1411475743715904,1.046914402842591,0.2032921282292494,1.6174280329944664,2.768475056932592,2.1653805353715634,0.43079182473516536,0.5926789561263685,-192.3784723870804,58130.0
0.27192251111677906,0.10944179146780268,1.1478155494815174,1.0656027968414161,0.19832792629522222,1.7327729270965964,2.942028305928443,1.755329618916704,0.4345881468561627,0.5964972103534212,-199.02681645569768,58140.0
0.2690200298628432,0.11044654886693893,1.1457444845514477,1.0701320017742795,0.19160674975777714,1.7334379534023592,2.701991414433649,1.982673288109303,0.47412135287775964,0.513018071418354,-182.68116847162554,58150.0
0.26277411512108323,0.11111197407644192,1.151618862944356,1.077782015676876,0.18900414388442477,1.6999494261067005,2.7468122285761436,1.9715774970285043,0.6334864640176712,0.6318377046342228,-179.76661975330148,58160.0
0.26744569838730375,0.11182337773492404,1.1479423625235134,1.0789102325530635,0.18657017464101863,1.7102191866509648,2.775583220639083,1.7817244659411147,0.7005665753167981,0.6113288746530166,-186.31533161892415,58170.0
0.2624289246997729,0.10513600080640938,1.1546901272919048,1.0749793721041838,0.17760745555992516,1.95081154178329,2.7378882794828767,1.8502652086138964,0.7653215456271133,0.6938405363990621,-191.36729115567604,58180.0
0.26403425872134945,0.10906975426001041,1.138140019805482,1.0644907646357908,0.17766349759093325,1.7291046356906652,2.7050381519346556,1.9522353866701845,0.7085749952193876,0.7608816792135111,-183.41126017855117,58190.0
0.2708148374769998,0.11045376392014604,1.1510226361965092,1.067419714140108,0.17640369991867114,1.8358367690045587,2.795015693968059,1.8438309673787225,0.6219480724656163,0.7929485602122379,-189.0801443248469,58200.0
0.25863092403957194,0.11947038347262161,1.1739798401874335,1.082130710473771,0.17057621143554477,1.6844392606749148,2.7550382514144327,1.60563197047124,0.6931053256499766,0.7818988504121592,-192.37609492092437,58210.0
0.26459729045154856,0.12091517537651514,1.1691773857821874,1.07974569960278,0.17132065417288736,1.692130463087666,2.8909816660227228,1.8607559355905436,0.6176792135685898,0.7724064080355237,-187.00790260811746,58220.0
0.25563572518220823,0.13054648921662598,1.1691049412550463,1.0857162807409542,0.17091294352544698,1.6469215392468433,2.832447757476209,1.7040358931713737,0.6565489443643453,0.7004792869741194,-195.51854484392817,58230.0
0.2345930434904259,0.13100306379410084,1.1613137733790546,1.0826828124180559,0.17826341324539563,1.8502483098687186,2.696876559602623,1.5816457717039774,0.9023480043088392,0.7437493946647088,-190.87858945710514,58240.0
0.2570779159611865,0.12501499626772183,1.1776001237859006,1.0854531839665942,0.18249665478934146,1.8556766764453116,2.6589978230135696,1.4139402525670393,0.9201649854868834,0.7695561340405098,-187.78119960479336,58250.0
0.2768958002646221,0.1260108465219689,1.1622082547810337,1.0833656027672631,0.18737267350726242,1.5817402585799714,2.7877587804844315,1.8389608925470875,0.7493373472546784,0.7325722464463995,-182.0640798592666,58260.0
0.2683010365439361,0.13064995468411902,1.1511420206673,1.0883062095937055,0.18893791575296906,1.6387046815607715,2.696446970316438,1.792232424652972,0.6487889826226668,0.6039814270321093,-185.62837374712842,58270.0
0.2550208166433288,0.13422439017091367,1.1330432389149963,1.0802140138469298,0.18894640260482984,1.8090827537399312,2.3841693906738834,1.640578746053157,0.9085822201332043,0.7375099445933937,-200.89612609393222,58280.0
0.26147194521524736,0.13639128420027066,1.1441185345930596,1.0803832182632918,0.18956992059529598,1.7416693370499912,2.420872678444077,1.4801118112431284,0.999254636639128,0.6636076154164272,-180.16664748023288,58290.0
0.31158373620711843,0.14009295290984827,1.148452776038703,1.0551713205514215,0.18329430738322172,1.6999109485444661,2.2270532956396094,1.6115556774152362,0.877956140254359,0.9711887367176952,-194.90389681353415,58300.0
0.2737167855320114,0.14758747969210279,1.138398260337572,1.0261836026707312,0.17442957837952752,1.9329795746800835,1.7746631110616033,2.142711707092505,0.9935735601386025,1.1967091372588508,-198.14290879098348,58310.0
0.2660404780562203,0.14812638072933496,1.1407832916252398,1.0229923265299654,0.17088909291354207,1.866967696980534,1.9131447601554958,2.1945594440570386,1.1155946526752103,1.252881657061819,-190.9393756199455,58320.0
0.2647407643449883,0.15692648423523567,1.16157224632314,1.004856942829665,0.1798537916609254,1.7450717807529286,2.043911706010691,1.9402182284348504,0.8664347189103522,1.0756093815296193,-183.57316739610317,58330.0
0.2686357162550476,0.16185033722650427,1.1615748983042264,0.9972425522439494,0.17966773307968362,1.772493826098932,2.219146117809404,1.5844348450308048,0.8787861655219982,1.0098621406023842,-181.53819239208593,58340.0
0.23968013711750305,0.14866316425728163,1.1742390556558746,0.992405649664654,0.1852257315120492,1.595048095813892,2.4001085794962056,1.4792502846762,1.1877048103379184,1.0710734490610938,-188.35996096749986,58350.0
0.2772954438807183,0.1381246449140803,1.1605011015100433,1.015925688537587,0.19154710671411004,1.7174230761579603,2.6427084809085337,1.6551641556148637,0.7548140430296064,1.1735026178321355,-201.47573374548577,58360.0
0.28912843517795445,0.1452598165085832,1.159147946463706,1.0097320732736152,0.1942600052371034,1.521795217455845,2.505727787311517,1.91219974712619,0.6244801225310017,1.1488187449630196,-186.42522869536322,58370.0
0.2874599722089963,0.14329005408753112,1.1576281769714554,1.0036951927071618,0.19612224081657884,1.5939712566253543,2.6113784277564527,1.747373439965426,0.6263279082264245,1.1316972686690494,-190.85049575972664,58380.0
0.29819752369307945,0.1678859597908881,1.1760204609510971,1.0006330525176725,0.20714611980897582,1.4693057101105147,2.376651862672702,1.7120517526163765,0.7827190153448106,1.3342254640654898,-204.59357503569908,58390.0
0.2853456122313103,0.1715210457494201,1.1515277842523381,0.9987517164219161,0.21202918879529647,1.7142181199271704,2.0746314423694523,1.545361845391281,0.8951808670928891,1.2353980542522138,-194.16543309500824,58400.0
0.2868358508687995,0.17011789553344506,1.1497606726899037,0.995014603511319,0.20778807851790085,1.6016746131918114,2.077163306589222,1.6084036959216255,0.8445395330495334,1.2302727356991907,-206.5674345165445,58410.0
0.2890686450787594,0.1692452463781474,1.1471142817330016,1.0093409081548839,0.20992954479513803,1.6227482386588512,2.252342804790548,1.5199121518334484,0.9290530144409954,1.1696370936752551,-190.24437855211656,58420.0
0.28065977589105934,0.177653657314421,1.1491396939505711,1.0009240336213572,0.2124506061794998,1.606896278207912,2.201254611279802,1.4285928327378674,0.9460671284904448,1.011107374805031,-191.3844163800371,58430.0
0.2687509609101228,0.1881029873210972,1.127947671473185,1.001035149916232,0.21131816030862038,1.5481202276890489,2.333803641842955,1.4062013280242267,0.7683029584833536,0.8890170013367978,-198.18452309495086,58440.0
0.23220324172219828,0.16303943122822667,1.1105076736574921,0.9808519724072237,0.20742407106282945,1.8203851017316548,2.154081821676365,1.7288378289270305,0.8218087428457226,0.8726431141766282,-184.8919809262777,58450.0
0.25547703532075056,0.16038652602595185,1.118592678975486,0.9836331634267588,0.2073512919355234,1.813177986580755,2.2064448326276063,1.71215243391963,0.8343686780437346,0.9037532190815869,-197.3165826723959,58460.0
0.2490377623090646,0.1670812511998062,1.1166638045551291,0.9970408584303582,0.2105601547022615,1.712550239643332,2.2179319140028873,1.818070251389111,0.8461840030190592,0.9758836210641737,-178.2263311768311,58470.0
0.2440760968160946,0.14638824662507938,1.109099904147465,0.9936537078570403,0.21661202951800912,1.9031499515468655,1.8802015233545566,1.8815630588634589,0.8444643186154582,1.296866617765701,-186.20369476214682,58480.0
0.23225469723207387,0.14212349795151097,1.104460457843528,0.9819538594565765,0.21536497277869104,1.8053553219417904,2.6439585920823268,1.4063901116209665,0.8037784614296496,1.5047286778741198,-188.65014113884854,58490.0
0.2271301109368734,0.14035058666531125,1.111471423598105,0.9846447307425187,0.2074062712364784,1.5181013078827836,2.913076749804082,1.4860142522829556,0.9497521950816857,1.3163807805278451,-185.62753521952703,58500.0
0.23939762562385117,0.1439367836034727,1.1204347713342673,0.9731184382800768,0.20738685328776676,1.7223305091346295,2.3760473032501395,1.9288142884713249,0.5109495482658911,0.9888502855379795,-196.99089247111772,58510.0
0.2392051198780571,0.13668745210764394,1.1239767560534246,0.9741865835824769,0.21048882016065443,1.845943142165745,2.568335976854609,1.7543483982802646,0.5435060939707258,1.2882699511356988,-190.56130288895233,58520.0
0.23672435848620796,0.1355955581242217,1.1367117077691185,0.9666671121772032,0.2094623496135115,1.8317286759530305,2.193552773144125,1.9352180381041182,0.6714589973488492,1.227725397562329,-190.8662361108657,58530.0
